SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,PRICE,ZIP OR POSTAL CODE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,MLS#,LATITUDE,LONGITUDE,NEIGHBORHOOD
2019-08-06,Condo/Co-op,134 Aspen Way,Rolling Hills Estates,870000,90274,3.0,2.0,1590.0,2043.0,1974,172.0,547.0,440.0,PV19090589,33.77284,-118.37851,Rolling Hills Estates
2019-08-12,Townhouse,24 Sycamore Ln,Rolling Hills Estates,830000,90274,2.0,3.0,1988.0,1349.0,1977,166.0,418.0,440.0,PV19180483,33.770590000000006,-118.380723,Rolling Hills Estates
2019-09-12,Condo/Co-op,627 Deep Vly #102,Rolling Hills Estates,619900,90274,1.0,1.0,934.0,934.0,2019,135.0,664.0,557.0,SB19172110,33.7712055,-118.3714416,Rolling Hills Estates
2019-11-26,Townhouse,53 Aspen Way,Rolling Hills Estates,825000,90274,2.0,2.25,1988.0,1289.0,1975,60.0,415.0,440.0,PV19150443,33.77045510000001,-118.37708229999998,Rolling Hills Estates
2020-01-14,Condo/Co-op,627 Deep Vly Unit P606,Rolling Hills Estates,759000,90274,2.0,2.0,1096.0,1096.0,2019,11.0,693.0,594.0,SB20008573,33.7712055,-118.3714416,Rolling Hills Estates
2019-12-20,Townhouse,122 Aspen Way,Rolling Hills Estates,855000,90274,3.0,2.0,1590.0,2022.0,1974,36.0,538.0,440.0,SB19246873,33.7723473,-118.37835749999999,Rolling Hills Estates
2019-08-08,Condo/Co-op,967 Silver Spur Rd #4,Rolling Hills Estates,895000,90274,3.0,2.5,2186.0,37274.0,2010,170.0,409.0,601.0,SB19150678,33.7689362,-118.3645824,Rolling Hills Estates
2019-09-03,Condo/Co-op,3603 W Hidden Ln #314,Rolling Hills Estates,285000,90274,0.0,1.0,440.0,433780.0,1973,144.0,648.0,342.0,SB19163679,33.7851691,-118.34163970000002,Rolling Hills Estates
2019-09-19,Townhouse,79 Cypress Way,Rolling Hills Estates,1100000,90274,2.0,2.25,2184.0,2122.0,1975,128.0,504.0,440.0,PV19197789,33.770711999999996,-118.37824499999999,Rolling Hills Estates
2019-11-27,Condo/Co-op,901 Deep Valley Dr #102,Rolling Hills Estates,494888,90274,1.0,1.0,820.0,91051.0,2008,59.0,604.0,201.0,PW19238869,33.7689933,-118.36711580000001,Rolling Hills Estates
2019-12-23,Condo/Co-op,3602 W Estates Ln #209,Rolling Hills Estates,377000,90274,1.0,1.0,659.0,433780.0,1973,33.0,572.0,380.0,PV19265999,33.7851691,-118.34163970000002,Rolling Hills Estates
2020-01-02,Townhouse,63 Cottonwood Cir,Rolling Hills Estates,986000,90274,3.0,2.25,2114.0,1354.0,1974,23.0,466.0,440.0,PV19255586,33.774344799999994,-118.37987530000001,Rolling Hills Estates
2020-01-17,Townhouse,39 Cottonwood Cir,Rolling Hills Estates,985000,90274,3.0,2.75,2184.0,2107.0,1974,8.0,451.0,440.0,SB19282199,33.774349900000004,-118.3804574,Rolling Hills Estates
2019-07-26,Condo/Co-op,3601 W Hidden Ln #309,Rolling Hills Estates,395000,90274,1.0,1.0,659.0,433609.0,1973,183.0,599.0,380.0,19-481836,33.7851691,-118.34163970000002,Rolling Hills Estates
2019-02-15,Condo/Co-op,28220 Highridge #101,Rancho Palos Verdes,999000,90275,3.0,2.5,1722.0,65254.0,2016,344.0,580.0,375.0,18-384762,33.775209999999994,-118.38117,Rolling Hills Estates
2019-07-17,Townhouse,21 Sycamore Ln,Rolling Hills Estates,900000,90274,2.0,2.0,1590.0,2060.0,1977,192.0,566.0,440.0,PV19137053,33.770603200000004,-118.38018249999999,Rolling Hills Estates
2018-03-15,Townhouse,68 Cottonwood Cir,Rolling Hills Estates,905000,90274,3.0,3.0,2184.0,1943.0,1974,681.0,414.0,440.0,PV18006771,33.7740564,-118.37954440000001,Rolling Hills Estates
2018-04-20,Condo/Co-op,3604 W Estates Ln #202,Rolling Hills Estates,487000,90274,2.0,1.75,951.0,433780.0,1973,645.0,512.0,425.0,SB18058617,33.7851691,-118.34163970000002,Rolling Hills Estates
2018-10-22,Townhouse,45 Seaview Dr N,Rolling Hills Estates,909000,90274,3.0,2.5,1858.0,1629.0,1973,460.0,489.0,450.0,PV18211168,33.763052,-118.380125,Rolling Hills Estates
2019-04-01,Condo/Co-op,3601 W Hidden Ln #301,Palos Verdes Peninsula,510000,90274,2.0,2.0,1131.0,433780.0,1973,299.0,451.0,458.0,PV19047794,33.7851691,-118.34163970000002,Rolling Hills Estates
2019-09-05,Condo/Co-op,3605 W Hidden Ln #221,Rolling Hills Estates,540000,90274,2.0,2.0,1131.0,433780.0,1973,142.0,477.0,461.0,SB19054901,33.7851691,-118.34163970000002,Rolling Hills Estates
2019-11-27,Condo/Co-op,3601 W Hidden Ln #120,Rolling Hills Estates,366000,90274,1.0,1.0,659.0,433780.0,1973,59.0,555.0,380.0,SB19223037,33.7851691,-118.34163970000002,Rolling Hills Estates
2019-10-10,Townhouse,85 Cottonwood Cir,Rolling Hills Estates,800000,90274,3.0,3.0,2114.0,1361.0,1974,107.0,378.0,440.0,SB19151627,33.7737,-118.380346,Rolling Hills Estates
2019-11-05,Condo/Co-op,627 Deep Vly #209,Rolling Hills Estates,719900,90274,2.0,2.0,1096.0,1096.0,2019,81.0,657.0,594.0,SB19258706,33.7712055,-118.3714416,Rolling Hills Estates
2019-11-22,Condo/Co-op,3604 W Estates Ln #201,Rolling Hills Estates,530500,90274,2.0,2.0,1131.0,433780.0,1973,64.0,469.0,461.0,SB19242618,33.7851691,-118.34163970000002,Rolling Hills Estates
2019-01-30,Townhouse,1262 Pebble Dr,Harbor City,552500,90710,4.0,3.25,1690.0,32317.0,2005,360.0,327.0,268.0,SB18289863,33.787189,-118.29943300000001,Harbor City
2018-12-12,Single Family Residential,26344 Pines Estates Dr,Harbor City,799000,90710,4.0,2.5,2700.0,194913.0,2001,409.0,296.0,265.0,PV18253962,33.782794,-118.300836,Harbor City
2018-11-09,Townhouse,1632 259Th Pl,Harbor City,375000,90710,4.0,2.0,1328.0,4500.0,1950,442.0,282.0,0.0,PV18194951,33.787346899999996,-118.305434,Harbor City
2018-05-15,Townhouse,1277 Adamite Te,Harbor City,550000,90710,4.0,3.25,1703.0,23131.0,2005,620.0,323.0,269.0,SB18068164,33.786511,-118.299485,Harbor City
2019-03-21,Single Family Residential,26248 President Ave,Harbor City,750000,90710,4.0,3.5,1788.0,7441.0,1949,310.0,419.0,0.0,SB19055526,33.7838399,-118.30368229999999,Harbor City
2019-01-31,Single Family Residential,23717 Hynford Pl,Harbor City,670000,90710,4.0,2.0,1574.0,5175.0,1971,359.0,426.0,0.0,OC18294433,33.81005089999999,-118.3064452,Harbor City
2018-08-28,Single Family Residential,1552 238Th St,Harbor City,610000,90710,4.0,2.5,1792.0,5000.0,1971,515.0,340.0,0.0,SB18171486,33.808587700000004,-118.3053949,Harbor City
2018-11-15,Single Family Residential,1516 W 238Th St,Harbor City,645000,90710,4.0,2.0,1574.0,5001.0,1971,436.0,410.0,0.0,PV18223698,33.8085905,-118.3039335,Harbor City
2018-12-17,Single Family Residential,25134 Frampton Ave,Harbor City,600000,90710,4.0,3.0,2616.0,10002.0,1952,404.0,229.0,0.0,DW18221985,33.7958304,-118.29959479999998,Harbor City
2019-11-27,Single Family Residential,25712 Belle Porte Ave,Harbor City,580000,90710,4.0,2.0,1323.0,6308.0,1951,59.0,438.0,0.0,SB19220268,33.7904797,-118.30078229999998,Harbor City
2018-02-15,Single Family Residential,1304 Batey Pl,Harbor City,652000,90710,4.0,2.0,1854.0,8472.0,1970,709.0,352.0,0.0,SB18001328,33.810323100000005,-118.29896670000001,Harbor City
2019-11-19,Townhouse,1258 Adamite Ter,Harbor City,534000,90710,4.0,3.25,1690.0,675833400.0,2005,67.0,316.0,296.0,SB19188942,33.786339,-118.299329,Harbor City
2019-11-15,Townhouse,1289 Riverrock Rd,Harbor City,524000,90710,4.0,3.5,1700.0,17763.0,2005,71.0,308.0,268.0,IG19111259,33.787465000000005,-118.29958500000001,Harbor City
2019-09-26,Single Family Residential,23408 President Ave,Harbor City,575000,90710,4.0,2.0,1574.0,6097.0,1971,121.0,365.0,0.0,19-435904,33.8133269,-118.3070617,Harbor City
2018-06-28,Single Family Residential,1316 Pines Estates Ct,Harbor City,777000,90710,4.0,2.5,2680.0,194913.0,2001,576.0,290.0,265.0,SB18119874,33.782794,-118.300836,Harbor City
2018-10-16,Single Family Residential,1643 254Th St,Harbor City,830000,90710,6.0,4.0,3686.0,11289.0,1934,466.0,225.0,0.0,PV18124229,33.7940149,-118.3057602,Harbor City
2019-12-23,Townhouse,1609 251St St,Harbor City,623000,90710,4.0,3.0,1942.0,5552.0,2007,33.0,321.0,0.0,SB19157295,33.797042,-118.30466000000001,Harbor City
2019-08-07,Single Family Residential,1337 Oakheath Dr,Harbor City,730000,90710,4.0,2.5,1792.0,6966.0,1970,171.0,407.0,0.0,PV19153375,33.810199299999994,-118.29960630000001,Harbor City
2018-04-25,Single Family Residential,26311 Pines Estates Dr,Harbor City,765000,90710,4.0,2.5,2680.0,194913.0,2001,640.0,285.0,265.0,SB18009759,33.782794,-118.300836,Harbor City
2018-09-17,Single Family Residential,1336 264Th St,Harbor City,720000,90710,4.0,3.0,1868.0,5035.0,1965,495.0,385.0,0.0,SB18167160,33.781763,-118.3014673,Harbor City
2018-09-06,Single Family Residential,1500 247Th St,Harbor City,610000,90710,4.0,2.0,2068.0,8695.0,1951,506.0,295.0,0.0,SB18155097,33.800713,-118.3035909,Harbor City
2019-09-13,Single Family Residential,1346 Abraham,Harbor City,600000,90710,4.0,2.5,1685.0,58701.0,1994,134.0,356.0,240.0,SB19192224,33.801113,-118.299802,Harbor City
2018-10-09,Single Family Residential,1551 Oakhorne Dr,Harbor City,635000,90710,4.0,2.25,2016.0,5000.0,1969,473.0,315.0,0.0,SB18205600,33.8127407,-118.3046642,Harbor City
2019-09-30,Condo/Co-op,1212 Ironsides Ln,Harbor City,629796,90710,4.0,2.5,1829.0,65254.0,2019,117.0,344.0,202.0,SR19147248,33.811127899999995,-118.30618340000001,Harbor City
2019-11-06,Single Family Residential,1552 Oakhorne Dr,Harbor City,679000,90710,4.0,1.75,1574.0,6001.0,1969,80.0,431.0,0.0,PV19210775,33.8125193,-118.3051338,Harbor City
2018-07-03,Single Family Residential,26219 Zephyr Ave,Harbor City,749000,90710,4.0,2.25,2140.0,7441.0,1953,571.0,350.0,0.0,PV18108958,33.7846689,-118.306276,Harbor City
2019-07-16,Single Family Residential,26363 Pines Estates Dr,Harbor City,815000,90710,4.0,3.0,2700.0,194913.0,2001,193.0,302.0,265.0,PV19067191,33.782794,-118.300836,Harbor City
2019-09-27,Condo/Co-op,1420 Anaheim St,Harbor City,549000,90710,4.0,4.0,1910.0,13188.0,2005,120.0,287.0,363.0,SB19179180,33.784055,-118.30173700000002,Harbor City
2019-12-12,Single Family Residential,1251 264Th St,Harbor City,710000,90710,4.0,3.0,2268.0,8580.0,1965,44.0,313.0,0.0,SB19238365,33.782061799999994,-118.29913810000001,Harbor City
2019-11-28,Single Family Residential,1271 Beacon Ln,Harbor City,803922,90710,4.0,3.0,2284.0,3000.0,2019,58.0,352.0,279.0,SR19185584,33.7957752,-118.2965121,Harbor City
2018-09-12,Townhouse,1500 251St St,Harbor City,677000,90710,6.0,3.0,2076.0,7565.0,1961,500.0,326.0,0.0,SR18161917,33.796484,-118.30286399999999,Harbor City
2019-01-24,Townhouse,25522 Baycrest Ct,Harbor City,520000,90710,3.0,2.5,1424.0,12019.0,2000,366.0,365.0,158.0,SB18248994,33.7914656,-118.2918923,Harbor City
2019-08-26,Single Family Residential,25516 Baycrest Ct,Harbor City,589000,90710,4.0,2.5,1604.0,27786.0,1998,152.0,367.0,155.0,SB19139907,33.791467700000005,-118.2917232,Harbor City
2018-09-14,Single Family Residential,1548 238Th St,Harbor City,580000,90710,4.0,2.5,1792.0,5000.0,1971,498.0,324.0,0.0,SB18157679,33.8086331,-118.3052122,Harbor City
2019-03-06,Single Family Residential,24103 Censor Ave,Harbor City,645000,90710,4.0,3.0,1623.0,7220.0,1961,325.0,397.0,0.0,SB18279902,33.806323600000006,-118.30224369999999,Harbor City
2018-04-27,Single Family Residential,23617 Clearpool Pl,Harbor City,612000,90710,4.0,2.0,1574.0,5668.0,1969,638.0,389.0,0.0,SB18046573,33.8107655,-118.302609,Harbor City
2018-12-11,Single Family Residential,23236 Pryor Pl,Harbor City,657000,90710,4.0,2.0,1574.0,9119.0,1969,410.0,417.0,0.0,SB18259008,33.814689,-118.30555249999999,Harbor City
2019-09-13,Single Family Residential,26303 Zephyr Ave,Harbor City,745000,90710,5.0,2.0,2415.0,7444.0,1941,134.0,308.0,0.0,SB19147526,33.7834698,-118.3062169,Harbor City
2019-06-27,Single Family Residential,1559 Woodbury Dr,Harbor City,669600,90710,5.0,1.75,1574.0,5363.0,1969,212.0,425.0,0.0,PV19096150,33.8151934,-118.30480120000001,Harbor City
2018-11-02,Single Family Residential,1616 247Th St,Harbor City,630000,90710,4.0,2.0,1630.0,5501.0,1951,449.0,387.0,0.0,SR18231771,33.8007706,-118.3059237,Harbor City
2019-09-04,Townhouse,1447 Lomita Blvd #1,Harbor City,525000,90710,4.0,3.0,1682.0,103641.0,2005,143.0,312.0,247.0,RS19040375,33.7989235,-118.3032173,Harbor City
2019-06-28,Single Family Residential,1517 237Th St,Harbor City,715000,90710,4.0,2.5,1924.0,5181.0,1971,211.0,372.0,0.0,PV19120014,33.8112082,-118.30630819999999,Harbor City
2019-04-17,Single Family Residential,1326 264Th St,Harbor City,710000,90710,4.0,2.75,2104.0,5014.0,1965,283.0,337.0,0.0,SR18297387,33.7817964,-118.3010106,Harbor City
2019-05-21,Single Family Residential,1260 264Th St,Harbor City,730000,90710,4.0,3.0,2091.0,6233.0,1965,249.0,349.0,0.0,SR19023666,33.781770200000004,-118.29950349999999,Harbor City
2019-05-07,Single Family Residential,26303 Pines Estates Dr,Harbor City,796000,90710,4.0,3.0,2680.0,194913.0,2001,263.0,297.0,265.0,PV19054871,33.782794,-118.300836,Harbor City
2019-09-19,Single Family Residential,26412 Senator Ave,Harbor City,722000,90710,4.0,2.25,1906.0,5416.0,1966,128.0,379.0,0.0,SB19172990,33.7818347,-118.30279170000001,Harbor City
2019-10-25,Single Family Residential,26348 Pines Estates Dr,Harbor City,815000,90710,4.0,3.0,2704.0,194913.0,2001,92.0,301.0,265.0,SB19188892,33.782794,-118.300836,Harbor City
2018-06-28,Single Family Residential,26198 Governor Ave,Harbor City,769900,90710,4.0,3.0,2350.0,6375.0,1954,576.0,328.0,0.0,SB18087886,33.785373,-118.30745559999998,Harbor City
2018-04-02,Single Family Residential,1375 Oakhorne Dr,Harbor City,640000,90710,4.0,2.0,1574.0,6010.0,1970,663.0,407.0,0.0,18-315800,33.8092433,-118.30082790000002,Harbor City
2019-02-20,Single Family Residential,23621 Kentworthy Ave,Harbor City,585000,90710,4.0,1.75,1574.0,5001.0,1968,339.0,372.0,0.0,SB19001655,33.810563,-118.30165,Harbor City
2019-07-17,Single Family Residential,1525 Oakhorne Dr,Harbor City,710000,90710,4.0,2.0,1849.0,5000.0,1969,192.0,384.0,0.0,SB19139585,33.8122324,-118.3040476,Harbor City
2019-11-29,Condo/Co-op,1217 Ironsides Ln,Harbor City,660000,90710,4.0,3.5,2119.0,65254.0,2019,57.0,311.0,329.0,SR19194676,33.811127899999995,-118.30618340000001,Harbor City
2019-11-22,Single Family Residential,23410 Batey Ave,Harbor City,700000,90710,4.0,2.5,1792.0,5012.0,1970,64.0,391.0,0.0,TR19236495,33.8119037,-118.2986814,Harbor City
2019-05-15,Single Family Residential,23413 Kentworthy Ave,Harbor City,680000,90710,4.0,2.0,1574.0,5000.0,1968,255.0,432.0,0.0,SB19067505,33.811912299999996,-118.30009720000001,Harbor City
2018-02-06,Single Family Residential,23415 Dorset Pl,Harbor City,675000,90710,4.0,2.0,1574.0,7270.0,1969,718.0,429.0,0.0,SB17261207,33.813015500000006,-118.3045271,Harbor City
2018-02-28,Townhouse,25916 Sandstone Lane Ln,Harbor City,535000,90710,4.0,3.25,1680.0,14873.0,2005,696.0,318.0,268.0,SB18012466,33.7873691,-118.2990587,Harbor City
2019-11-26,Condo/Co-op,1215 Canoe Ln,Harbor City,668550,90710,4.0,3.5,2119.0,2119.0,2019,60.0,316.0,329.0,SR19252136,33.7957752,-118.2965121,Harbor City
2019-12-13,Townhouse,1401 Manhattan Ave,Hermosa Beach,1730000,90254,4.0,3.0,1604.0,3995.0,1988,43.0,1079.0,283.0,SB19160041,33.863995700000004,-118.39967639999999,Hermosa Beach
2018-03-28,Townhouse,429 Bayview Dr,Hermosa Beach,1800000,90254,3.0,3.5,2000.0,2995.0,1988,668.0,900.0,117.0,SB18034474,33.8570281,-118.39724550000001,Hermosa Beach
2019-12-31,Condo/Co-op,1600 Ardmore Ave #130,Hermosa Beach,683000,90254,2.0,2.0,1048.0,59585.0,1970,25.0,652.0,431.0,SB19229099,33.8666246,-118.3951115,Hermosa Beach
2018-07-12,Townhouse,149 Manhattan Ave,Hermosa Beach,2400000,90254,5.0,3.0,1972.0,2905.0,1948,562.0,1217.0,0.0,SB18096088,33.854507399999996,-118.397209,Hermosa Beach
2018-08-31,Townhouse,1100 Cypress Ave,Hermosa Beach,2450000,90254,3.0,3.5,2250.0,5040.0,2018,512.0,1089.0,0.0,SB18097179,33.862479799999996,-118.39613510000001,Hermosa Beach
2018-11-21,Condo/Co-op,1707 Pacific Coast #125,Hermosa Beach,690000,90254,2.0,2.0,974.0,43536.0,1972,430.0,708.0,400.0,SB18206310,33.867486,-118.3944392,Hermosa Beach
2019-01-05,Mobile/Manufactured Home,531 Pier Ave #16,Hermosa Beach,330000,90254,1.0,1.0,480.0,79801.5,2009,385.0,688.0,520.0,SB18181027,33.8652612,-118.3964726,Hermosa Beach
2018-11-01,Condo/Co-op,1600 Ardmore Ave #301,Hermosa Beach,687000,90254,2.0,1.0,727.0,59585.0,1970,450.0,945.0,431.0,SB18142747,33.8666246,-118.3951115,Hermosa Beach
2018-10-03,Condo/Co-op,1707 Pacific Coast Hwy #409,Hermosa Beach,523000,90254,1.0,1.0,665.0,43536.0,1972,479.0,786.0,400.0,SB18147595,33.867486,-118.3944392,Hermosa Beach
2019-02-15,Townhouse,1626 Prospect Ave,Hermosa Beach,1638750,90254,4.0,4.0,2549.0,12019.0,1991,344.0,643.0,250.0,SB18177679,33.867524100000004,-118.39057609999999,Hermosa Beach
2019-03-28,Condo/Co-op,25 8Th Ct,Hermosa Beach,2150000,90254,3.0,3.0,1760.0,2863.0,2006,303.0,1222.0,0.0,SB18229523,33.858896,-118.40006299999999,Hermosa Beach
2018-02-16,Townhouse,1820 Manhattan Ave,Hermosa Beach,2225000,90254,2.0,2.0,1100.0,2343.0,1921,708.0,2023.0,0.0,PW17126812,33.867043200000005,-118.40021189999999,Hermosa Beach
2019-02-28,Townhouse,42 15Th St,Hermosa Beach,2480000,90254,3.0,3.5,2200.0,2849.0,2007,331.0,1127.0,0.0,SB18263868,33.8640748,-118.4015228,Hermosa Beach
2018-04-19,Townhouse,940 5Th St,Hermosa Beach,1700000,90254,3.0,2.5,2504.0,4865.0,2000,646.0,679.0,0.0,SB18062477,33.858701,-118.389673,Hermosa Beach
2018-03-13,Townhouse,1634 Loma Dr,Hermosa Beach,2275000,90254,3.0,3.0,2180.0,3996.0,2008,683.0,1044.0,75.0,SB18016961,33.866111700000005,-118.3982996,Hermosa Beach
2018-08-09,Townhouse,603 3Rd St,Hermosa Beach,1550000,90254,5.0,3.75,2440.0,5159.0,2004,534.0,635.0,0.0,SB18149071,33.8568961,-118.39305259999999,Hermosa Beach
2018-06-27,Townhouse,819 6Th St,Hermosa Beach,1875000,90254,4.0,4.25,2610.0,7285.0,2006,577.0,718.0,0.0,SB18053350,33.859640399999996,-118.3909139,Hermosa Beach
2018-04-03,Townhouse,725 21St St,Hermosa Beach,2535000,90254,3.0,2.5,2593.0,13749.0,2012,662.0,978.0,250.0,SB18015003,33.87022329999999,-118.39538929999999,Hermosa Beach
2018-08-31,Townhouse,914 Prospect Ave,Hermosa Beach,990000,90254,2.0,2.0,1216.0,2598.0,1956,512.0,814.0,0.0,SB18188013,33.8627407,-118.3876321,Hermosa Beach
2018-03-20,Townhouse,1724 Prospect Ave,Hermosa Beach,2675000,90254,4.0,3.5,3750.0,8000.0,2016,676.0,713.0,165.0,SB18002034,33.868300299999994,-118.3911572,Hermosa Beach
2018-05-01,Condo/Co-op,77 15Th St #1,Hermosa Beach,1300000,90254,3.0,3.0,1344.0,8560.0,1972,634.0,967.0,479.0,SB18100210,33.864532399999995,-118.40127759999999,Hermosa Beach
2018-03-19,Townhouse,224 Bayview,Hermosa Beach,1286500,90254,3.0,1.75,1080.0,1499.0,1947,677.0,1191.0,0.0,SB17267078,33.855539,-118.3966561,Hermosa Beach
2018-10-26,Condo/Co-op,1720 Ardmore Ave #312,Hermosa Beach,595000,90254,1.0,1.0,691.0,55440.0,1970,456.0,861.0,416.0,SB18188041,33.867226099999996,-118.3952926,Hermosa Beach
2018-09-11,Townhouse,101 Lyndon St,Hermosa Beach,2450000,90254,3.0,4.0,2370.0,7210.0,2006,501.0,1034.0,480.0,PV18089532,33.853263,-118.39736599999999,Hermosa Beach
2018-11-23,Townhouse,702 Loma Dr,Hermosa Beach,2215000,90254,3.0,3.5,2226.0,5512.0,2018,428.0,995.0,200.0,SB18137124,33.8591285,-118.3960922,Hermosa Beach
2018-02-13,Townhouse,1461 Monterey Blvd,Hermosa Beach,1700000,90254,4.0,3.5,2472.0,1730.0,2018,711.0,688.0,0.0,SB18015662,33.8646548,-118.3987283,Hermosa Beach
2018-02-28,Condo/Co-op,1707 Pacific Coast Hwy #303,Hermosa Beach,495000,90254,1.0,1.0,701.0,43536.0,1972,696.0,706.0,400.0,18-303546,33.867486,-118.3944392,Hermosa Beach
2019-03-19,Townhouse,826 15Th St,Hermosa Beach,1765000,90254,4.0,3.5,2707.0,5682.0,2000,312.0,652.0,0.0,SB19018013,33.8654467,-118.39253629999999,Hermosa Beach
2018-11-28,Townhouse,837 15Th St,Hermosa Beach,1520000,90254,3.0,2.5,2009.0,5677.0,1989,423.0,757.0,350.0,SB18245751,33.865941,-118.39240600000001,Hermosa Beach
2018-09-24,Townhouse,708 Loma Dr,Hermosa Beach,1555029,90254,3.0,2.0,1134.0,2664.0,1950,488.0,1371.0,0.0,SB18168887,33.859211,-118.396065,Hermosa Beach
2018-11-27,Townhouse,64 15Th Ct,Hermosa Beach,1825000,90254,3.0,2.0,1441.0,2850.0,1932,424.0,1266.0,0.0,SB18098187,33.863861299999996,-118.40118259999998,Hermosa Beach
2018-06-06,Townhouse,712 Ardmore Ave,Hermosa Beach,2203500,90254,4.0,3.0,2700.0,12019.0,2018,598.0,816.0,272.0,SB17264257,33.859988799999996,-118.39374029999999,Hermosa Beach
2018-03-02,Townhouse,1619 Golden Ave,Hermosa Beach,2799000,90254,4.0,4.0,3355.0,7354.0,2017,694.0,834.0,183.0,SB18007670,33.8677949,-118.38996329999999,Hermosa Beach
2018-10-17,Townhouse,833 5Th St #2,Hermosa Beach,939000,90254,3.0,2.5,1340.0,13488.0,1988,465.0,701.0,350.0,SB18144646,33.8590514,-118.39053030000001,Hermosa Beach
2018-06-12,Townhouse,517 Prospect Ave,Hermosa Beach,2542813,90254,5.0,3.5,3725.0,8123.0,2017,592.0,683.0,275.0,SB17214164,33.8594868,-118.38842549999998,Hermosa Beach
2018-03-21,Townhouse,725 9Th,Hermosa Beach,1380000,90254,3.0,2.5,2082.0,12019.0,1990,675.0,663.0,100.0,SB18021092,33.861841,-118.39291899999999,Hermosa Beach
2018-02-06,Condo/Co-op,1300 The Strand #131,Hermosa Beach,650000,90254,0.0,1.0,440.0,14384.0,2001,718.0,1477.0,845.0,SB18001845,33.863304,-118.4015262,Hermosa Beach
2018-02-12,Condo/Co-op,1707 Pacific Coast Hy #416,Hermosa Beach,615000,90254,1.0,1.0,728.0,43536.0,1972,712.0,845.0,397.0,SB17266914,33.867486,-118.3944392,Hermosa Beach
2018-04-27,Condo/Co-op,1600 Ardmore Ave #219,Hermosa Beach,600000,90254,2.0,1.0,710.0,59585.0,1970,638.0,845.0,564.0,PW18011243,33.8666246,-118.3951115,Hermosa Beach
2018-10-02,Townhouse,1120 Palm Dr,Hermosa Beach,3350000,90254,4.0,4.0,2776.0,4000.0,2018,480.0,1207.0,150.0,SB18149119,33.861793,-118.3994207,Hermosa Beach
2019-08-02,Townhouse,1828 Pacific Coast Hwy,Hermosa Beach,1620000,90254,3.0,3.5,2243.0,12019.0,2018,176.0,722.0,330.0,SB19033717,33.8686652,-118.3939936,Hermosa Beach
2018-08-08,Condo/Co-op,1600 Ardmore Ave #108,Hermosa Beach,700000,90254,2.0,2.0,988.0,59585.0,1970,535.0,709.0,564.0,WS18141271,33.8666246,-118.3951115,Hermosa Beach
2018-04-03,Townhouse,223 Valley Dr,Hermosa Beach,1010000,90254,2.0,2.5,1494.0,1011.0,1971,662.0,676.0,316.0,SB18016629,33.8561844,-118.39480490000001,Hermosa Beach
2019-06-07,Townhouse,158 Monterey Blvd,Hermosa Beach,2000000,90254,3.0,2.5,1780.0,5053.0,2013,232.0,1124.0,0.0,SB19015668,33.8548583,-118.39600130000001,Hermosa Beach
2019-06-20,Townhouse,209 Valley Dr,Hermosa Beach,1025000,90254,2.0,2.5,1494.0,1007.0,1971,219.0,686.0,317.0,SB19112265,33.8557261,-118.3947517,Hermosa Beach
